brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews
Lenovo,A6-9225,AMD,A6-9225 Processor,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,0,No,No,324.87,426.27,23,3.7,63,12
Lenovo,Ideapad,AMD,APU Dual,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,,0,No,No,254.67,277.225,8,3.6,1894,256
Avita,PURA,AMD,APU Dual,10th,4 GB GB,DDR4,128 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,259.87,363.87,28,3.7,1153,159
Avita,PURA,AMD,APU Dual,10th,4 GB GB,DDR4,128 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,279.37,363.87,23,3.7,1153,159
Avita,PURA,AMD,APU Dual,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,324.87,435.37,25,3.7,1657,234
Avita,PURA,AMD,APU Dual,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,324.87,435.37,25,3.7,1657,234
HP,APU,AMD,APU Dual,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,14,0,No,No,271.7,296.725,8,3.9,1185,141
Lenovo,APU,AMD,APU Dual,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,,0,No,No,284.648,0,0,3.9,219,18
HP,Athlon,AMD,Athlon Dual,10th,32 GB GB,DDR4,32 GB,0 GB,Windows,32-bit,4,Casual,14,0,No,No,349.687,359.684,2,0,0,0
acer,Aspire,AMD,Athlon Dual,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,1,No,No,415.87,480.87,13,4.2,76,13
ASUS,ExpertBook,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,450.437,545.87,17,2.3,3,0
Lenovo,,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,,0,No,No,506.987,555.165,8,3.8,65,5
Lenovo,v15,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,519.987,571.987,9,3.1,8,1
ASUS,ExpertBook,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,2,Casual,,0,No,No,909.87,0,0,0,0,0
ASUS,VivoBook,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,,0,No,No,350.87,376.87,6,0,0,0
ASUS,EeeBook,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,,0,No,No,298.87,363.87,17,0,0,0
ASUS,EeeBook,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,285.87,337.87,15,3.5,31,3
ASUS,ExpertBook,Intel,Core i5,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,2,Casual,14,0,No,No,764.387,1013.87,24,0,0,0
Lenovo,,Intel,Core i5,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,14,0,No,No,649.987,767,15,0,0,0
acer,Aspire,AMD,Ryzen,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,4,Casual,,0,No,No,714.87,1157,38,4.5,3190,414
acer,Nitro,AMD,Ryzen 5,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,4,Casual,,0,No,No,779.87,1299.987,40,4.5,1946,240
acer,Nitro,AMD,Ryzen 5,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,6,Casual,,0,No,No,1218.1,1807,32,4.5,259,47
acer,Nitro,AMD,Ryzen 5,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,4,Casual,,0,No,No,948.87,1299.987,27,4.5,425,67
Avita,Cosmos,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,,0,No,No,227.37,305.37,25,3.6,1120,196
ASUS,EeeBook,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,,0,No,No,298.87,363.87,17,0,0,0
ASUS,ExpertBook,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,0,No,No,467.87,558.87,16,0,0,0
HP,x360,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,No,734.37,843.999,12,0,0,0
HP,x360,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,850.07,993.668,14,0,0,0
Lenovo,IdeaPad,Intel,Celeron Dual,,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,415.987,506.987,17,4,286,19
HP,Celeron,Intel,Celeron Dual,,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,422.37,510.744,17,4,58,6
Lenovo,IdeaPad,Intel,Celeron Dual,,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,413.387,480.987,14,0,0,0
ASUS,VivoBook,Intel,Celeron Dual,,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,0,No,No,388.57,441.87,12,4,7,0
ASUS,Celeron,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,311.87,350.87,11,3.8,15279,1947
HP,15q,Intel,Core i3,7th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,428.415,0,0,4.2,311,27
HP,250-G6,Intel,Core i5,7th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,2,Casual,15.6,0,No,No,600.6,0,0,4.2,47,7
ASUS,,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,447.577,649.87,31,4.1,37,6
Lenovo,IdeaPad,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,ThinNlight,15.6,2,No,Yes,493.87,753.87,34,4.3,2080,235
ASUS,VivoBook,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,15.6,1,No,Yes,467.87,649.87,28,4.3,1479,181
ASUS,VivoBook,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,441.74,610.87,27,4.4,67,3
HP,,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,519.87,651.105,20,4.2,273,30
DELL,Vostro,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,513.37,563.056,8,4.3,1267,171
RedmiBook,15,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,ThinNlight,15.6,1,No,No,506.87,675.987,25,4.3,1063,152
HP,Pavilion,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,701.87,825.63,14,4.6,14,0
acer,Aspire,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,506.87,688.987,26,0,0,0
realme,Book,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,610.87,714.987,14,4.4,6352,1014
ASUS,,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,493.87,688.87,28,4.3,284,39
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,492.57,675.87,27,4.6,44,5
Lenovo,IdeaPad,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,506.87,791.57,35,4.2,33,4
Lenovo,IdeaPad,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,493.87,753.87,34,4.2,286,36
DELL,Vostro,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14.96,1,No,Yes,545.87,708.63,22,3.6,10,5
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,597.87,766.87,22,4.5,816,147
Lenovo,IdeaPad,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,519.87,800.67,35,4.3,543,65
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,552.37,775.502,28,4.8,9,1
Infinix,INBook,Intel,Core i3,10th,8 GB GB,LPDDR4X,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,428.87,649.987,34,4.3,1221,265
DELL,Vostro,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,480.87,527.982,8,4.3,1178,137
Lenovo,Ideapad,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,701.87,981.37,28,4.4,299,41
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,480.87,688.87,30,4.4,20,1
Lenovo,IdeaPad,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,2,No,No,506.22,626.6,19,4.3,758,64
DELL,Inspiron,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15,1,No,Yes,513.37,721.37,28,4.4,634,64
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,597.87,766.87,22,4.5,816,147
Lenovo,Ideapad,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,2,No,Yes,519.987,779.987,33,5,4,0
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,558.87,738.088,24,4.3,17,2
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,No,649.87,892.554,27,4.2,24,5
DELL,Vostro,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,539.37,720.824,25,4.3,1753,165
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,545.87,749.71,27,4.2,216,21
Lenovo,Ideapad,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,545.87,744.77,26,4.4,1084,160
Infinix,INBook,Intel,Core i3,10th,8 GB GB,LPDDR4X,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,428.87,649.987,34,4.3,1221,265
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,500.37,675.87,25,3.8,19,3
Lenovo,,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15,1,No,Yes,506.87,670.072,24,4.4,106,13
Lenovo,ThinkPad,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,584.87,770.107,24,4.1,42,4
Lenovo,IdeaPad,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,474.37,699.27,32,0,0,0
Lenovo,,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,15.6,0,No,No,506.61,735.67,31,0,0,0
HP,,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,583.7,663,11,4.2,1029,107
MSI,,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,506.87,700.7,27,4.5,53,11
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,577.551,0,0,0,0,0
ASUS,VivoBook,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,1,No,No,467.87,610.87,23,0,0,0
Lenovo,Ideapad,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,1,No,Yes,522.6,649.987,19,3.9,48,1
Lenovo,,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,,0,No,No,532.87,738.4,27,3.7,3,0
DELL,Inspiron,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,No,552.37,711.399,22,0,0,0
realme,Book,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,623.987,714.987,12,4.4,6352,1014
acer,Chromebook,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,311.87,351,11,3.3,61,4
DELL,,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,0,Yes,No,935.987,939.198,0,4.3,97,13
ASUS,VivoBook,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,1,No,No,519.87,688.87,24,4.4,181,19
Lenovo,IdeaPad,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,1,No,Yes,545.974,735.67,25,4.4,529,39
ASUS,,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,,0,No,No,545.87,688.87,20,0,0,0
Lenovo,Ideapad,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,2,No,Yes,519.987,779.987,33,0,0,0
ASUS,Commercial,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,,0,No,No,519.87,623.87,16,0,0,0
Lenovo,Ideapad,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,0,No,No,519.974,781.17,33,4.2,10,1
HP,14s,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,552.37,596.596,7,4.4,5205,561
Lenovo,,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,,0,No,No,545.87,647.4,15,3.7,3,0
ASUS,,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,,0,No,No,630.37,766.87,17,0,0,0
HP,,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,576.888,589.888,2,4.2,1090,96
DELL,,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,,0,No,No,570.7,742.235,23,0,0,0
DELL,INSPIRON,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,1,No,No,606.97,742.235,18,0,0,0
Lenovo,,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,,0,No,No,532.87,635.7,16,5,1,1
DELL,Inspiron,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,No,519.87,647.673,19,4,44,2
Lenovo,V15,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,571.87,653.25,12,0,0,0
ASUS,VivoBook,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,No,480.87,584.87,17,4.5,70,9
DELL,,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,630.5,760.409,17,0,0,0
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,0,No,No,636.87,766.87,16,0,0,0
ASUS,Chromebook,Intel,Celeron Dual,,4 GB GB,LPDDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,305.37,389.87,21,4.2,632,92
HP,Pavilion,Intel,Core i3,8th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,705.094,0,0,4.4,71,8
ASUS,VivoBook,Intel,Core i3,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,493.87,662.87,25,4.3,990,108
HP,,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,558.87,745.29,25,4.4,158,18
HP,,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,558.87,644.67,13,4.3,681,59
ASUS,VivoBook,Intel,Core i3,10th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,467.87,649.87,28,4.4,130,12
RedmiBook,15,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,15.6,1,No,No,558.87,727.987,23,4.3,1063,152
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,558.87,753.87,25,4.3,30,4
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,32-bit,0,Casual,14,1,Yes,Yes,675.87,883.87,23,4.7,6,2
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,636.87,818.87,22,4.5,174,30
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,558.87,753.87,25,4.5,40,7
Lenovo,,Intel,Core i3,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,506.87,808.47,37,3.9,13,1
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,597.87,791.804,24,4.3,184,29
HP,,Intel,Core i3,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,552.37,653.822,15,4.3,1296,126
HP,,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,571.61,652.548,12,4.3,571,56
ASUS,,Intel,Core i3,10th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,519.87,649.87,20,4.3,2551,297
MSI,,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,636.87,644.67,1,4.5,17,3
HP,Pavilion,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,714.87,900.471,20,4.5,35,3
MSI,,Intel,Core i3,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,532.87,727.87,26,4.4,118,17
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14.1,1,No,Yes,545.87,727.87,25,0,0,0
Lenovo,IdeaPad,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,Yes,No,714.87,1035.97,30,4.5,245,34
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,584.87,603.07,3,4.4,2058,305
HP,,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,536.25,605.826,11,4.1,117,11
HP,,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,584.87,687.7,14,0,0,0
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,558.87,753.87,25,4.7,74,11
DELL,,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,No,790.27,1017.991,22,4.4,10,1
HP,,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,0,No,No,593.45,717.626,17,4.1,39,4
DELL,Vostro,Intel,Core i3,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,545.87,647.738,15,3.9,29,7
DELL,Inspiron,Intel,Core i3,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,591.37,780.598,24,4.2,43,4
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14.1,1,No,Yes,584.87,766.87,23,0,0,0
Lenovo,IdeaPad,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,2,No,Yes,558.87,829.27,32,4.4,984,99
HP,15s,Intel,Core i3,11th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,591.37,610.87,3,4.3,523,66
HP,,Intel,Core i3,10th,4 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,,0,No,No,504.387,622.908,19,4.4,30,1
HP,Pavilion,Intel,Core i3,11th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,,1,Yes,Yes,900.471,0,0,0,0,0
ASUS,VivoBook,Intel,Core i3,11th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,,1,No,Yes,671.437,818.87,18,0,0,0
HP,,Intel,Core i3,11th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,623.87,665.145,6,4.3,1605,215
ASUS,VivoBook,Intel,Core i3,10th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,,1,No,No,532.87,649.87,18,4.4,4008,519
ASUS,,Intel,Core i3,10th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,558.87,662.87,15,4.4,1869,234
ASUS,VivoBook,Intel,Core i3,11th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,,1,No,No,583.57,740.987,21,3.9,7,0
ASUS,VivoBook,Intel,Core i3,10th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,,1,No,No,539.37,649.87,17,4.4,4008,519
HP,15s,Intel,Core i3,11th,4 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,,1,No,No,662.87,672.724,1,0,0,0
HP,,Intel,Core i3,11th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,635.7,650,2,4.3,1278,135
ASUS,VivoBook,Intel,Core i3,10th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,,1,No,No,532.87,649.87,18,4.4,4008,519
DELL,Vostro,Intel,Core i3,10th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,,0,No,No,543.27,712.192,23,0,0,0
Lenovo,Ideapad,Intel,Core i3,11th,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,,1,Yes,Yes,753.987,1105,31,3.4,10,2
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,597.09,756.977,21,0,0,0
HP,Pavilion,Intel,Core i3,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,721.37,856.089,15,4.3,143,15
ASUS,VivoBook,Intel,Core i3,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,14.1,1,No,No,427.57,610.87,30,3.9,28,4
Lenovo,IdeaPad,Intel,Core i3,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,467.87,744.77,37,4,2124,233
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,552.37,659.009,16,4,276,40
DELL,Vostro,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,548.47,582.14,5,3.9,250,21
DELL,Vostro,Intel,Core i3,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,513.37,708.721,27,4,1917,189
HP,15s,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,567.97,636.129,10,4.1,4999,490
ASUS,VivoBook,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,467.87,636.87,26,3.8,17,0
DELL,3000,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,569.4,721.578,21,4.2,17,0
Lenovo,,Intel,Core i3,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,506.87,726.57,30,0,0,0
ASUS,VivoBook,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,454.87,532.87,14,3.7,4203,490
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,505.7,675.87,25,3.9,13,0
DELL,Inspiron,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,No,519.87,721.942,27,3.8,15,1
DELL,INSPIRON,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,,0,No,No,531.57,597.87,11,4,527,46
